"fid,N,10,0","c_Degrees,N,24,15","xcoord,N,24,15","ycoord,N,24,15","EM_HK_1250,N,21,5","2516_19HA,N,21,5","2515_19HD,N,21,5","31251837HD,N,21,5","2516_19HD,N,21,5","6251819HD,N,21,5","EM_HKA_125,N,21,5","31251537HD,N,21,5","2517_19HD,N,21,5","2517_19HA,N,21,5","6251619HD,N,21,5","EM_HK_2500,N,21,5","6251619HA,N,21,5","EM_HKA_250,N,21,5","6251519HD,N,21,5","6251719HA,N,21,5","6251719HD,N,21,5","2516_37HA,N,21,5","2516_37HD,N,21,5","31251637HD,N,21,5","31251637HA,N,21,5","2517_37HA,N,21,5","31251737HD,N,21,5","31251737HA,N,21,5"
0.0000,4.3325,-56.4426,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3350,-56.4401,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3375,-56.4376,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3400,-56.4351,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3425,-56.4326,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3450,-56.4301,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3475,-56.4276,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,109.3900,128.2709,105.0800,130.9824,106.2700,115.1000,110.1500,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3500,-56.4251,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3525,-56.4226,-37.2746,129.2355,114.1800,108.7400,0.0000,116.3600,0.0000,131.4308,134.2800,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3550,-56.4201,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.2800,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2200,130.8200,132.1200,136.1900,132.0600
0.0000,4.3575,-56.4176,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3600,-56.4151,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3625,-56.4126,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3650,-56.4101,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3675,-56.4076,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3700,-56.4051,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3725,-56.4026,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3750,-56.4001,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3775,-56.3976,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3800,-56.3951,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3825,-56.3926,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3850,-56.3901,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3875,-56.3876,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.4000,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2300,128.2900,132.1200,136.1500,131.4300
0.0000,4.3900,-56.3851,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.3925,-56.3826,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.3950,-56.3801,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.3975,-56.3776,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4000,-56.3751,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4025,-56.3726,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4050,-56.3701,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4075,-56.3676,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4100,-56.3651,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4125,-56.3626,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,108.1800,128.2709,103.1300,130.9824,106.6600,108.9400,109.0600,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4150,-56.3601,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4175,-56.3576,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4200,-56.3551,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.3600,114.0200,115.4200,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,134.3700,135.0900,134.2000,128.0200,132.1200,136.2200,128.3500
0.0000,4.4225,-56.3526,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.0000,114.0200,115.4200,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,134.3700,135.0900,134.1300,127.3500,132.1200,136.2800,127.8000
0.0000,4.4250,-56.3501,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.0000,114.0200,115.4200,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,134.3700,135.0900,134.1300,127.3500,132.1200,136.2800,127.8000
0.0000,4.4275,-56.3476,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.0000,114.0200,115.4200,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,134.3700,135.0900,134.1300,127.3500,132.1200,136.2800,127.8000
0.0000,4.4300,-56.3451,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.0000,114.0200,115.4200,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,134.3700,135.0900,134.1300,127.3500,132.1200,136.2800,127.8000
0.0000,4.4325,-56.3426,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.0000,114.0200,115.4200,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,134.3700,135.0900,134.1300,127.3500,132.1200,136.2800,127.8000
0.0000,4.4350,-56.3401,-37.2746,129.7390,114.1800,108.7400,0.0000,116.3600,0.0000,130.6007,134.0000,114.0200,115.4200,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,134.3700,135.0900,134.1300,127.3500,132.1200,136.2800,127.8000
0.0000,4.4375,-56.3376,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,134.0000,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.1300,127.3500,130.4400,136.2800,127.8000
0.0000,4.4400,-56.3351,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,134.0000,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.1300,127.3500,130.4400,136.2800,127.8000
0.0000,4.4425,-56.3326,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,134.0000,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.1300,127.3500,130.4400,136.2800,127.8000
0.0000,4.4450,-56.3301,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,134.0000,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.1300,127.3500,130.4400,136.2800,127.8000
0.0000,4.4475,-56.3276,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,134.0000,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.1300,127.3500,130.4400,136.2800,127.8000
0.0000,4.4500,-56.3251,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,134.0000,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.1300,127.3500,130.4400,136.2800,127.8000
0.0000,4.4525,-56.3226,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,134.0000,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.1300,127.3500,130.4400,136.2800,127.8000
0.0000,4.4550,-56.3201,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4575,-56.3176,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4600,-56.3151,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4625,-56.3126,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4650,-56.3101,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4675,-56.3076,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4700,-56.3051,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4725,-56.3026,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4750,-56.3001,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4775,-56.2976,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,106.5500,128.2709,102.4000,130.9824,107.4800,107.3200,109.8800,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4800,-56.2951,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,105.4300,128.2709,101.1700,130.9824,107.3300,105.1400,110.5400,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4825,-56.2926,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,105.4300,128.2709,101.1700,130.9824,107.3300,105.1400,110.5400,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4850,-56.2901,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.7800,111.4600,107.1900,105.4300,128.2709,101.1700,130.9824,107.3300,105.1400,110.5400,128.5800,133.5000,134.0400,127.6600,130.4400,136.3300,128.1100
0.0000,4.4875,-56.2876,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.3900,111.4600,107.1900,105.4300,128.2709,101.1700,130.9824,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.4900,-56.2851,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.3900,111.4600,107.1900,105.4300,128.2709,101.1700,130.9824,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.4925,-56.2826,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.3900,111.4600,107.1900,105.4300,128.2709,101.1700,130.9824,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.4950,-56.2801,-37.2746,129.7390,104.7800,107.1700,0.0000,109.3400,0.0000,130.6007,133.3900,111.4600,107.1900,105.4300,128.2709,101.1700,130.9824,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.4975,-56.2776,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.3900,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.5000,-56.2751,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.3900,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.5025,-56.2726,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.3900,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.5050,-56.2701,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.3900,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.5075,-56.2676,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.3900,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.5100,-56.2651,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.3900,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.5125,-56.2626,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.3900,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.5150,-56.2601,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.3900,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.5175,-56.2576,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.3900,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0100,127.6900,130.4400,136.5300,128.5100
0.0000,4.5200,-56.2551,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5225,-56.2526,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5250,-56.2501,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5275,-56.2476,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5300,-56.2451,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5325,-56.2426,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5350,-56.2401,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5375,-56.2376,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5400,-56.2351,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5425,-56.2326,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.4300,129.5662,101.1700,131.5719,107.3300,105.1400,110.5400,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5450,-56.2301,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.8600,129.5662,101.1200,131.5719,107.0700,103.7900,110.9200,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5475,-56.2276,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.8600,129.5662,101.1200,131.5719,107.0700,103.7900,110.9200,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5500,-56.2251,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,133.0500,111.4600,107.1900,105.8600,129.5662,101.1200,131.5719,107.0700,103.7900,110.9200,128.5800,133.5000,134.0600,127.7100,130.4400,136.6500,128.8900
0.0000,4.5525,-56.2226,-37.2746,129.4740,104.7800,107.1700,0.0000,109.3400,0.0000,131.7450,132.6100,111.4600,107.1900,105.8600,129.5662,101.1200,131.5719,107.0700,103.7900,110.9200,128.5800,133.5000,134.1900,127.7400,130.4400,136.5600,129.2300
