deg,EM_H_KA_25,EM_H_K_25,EM_H_KA_12,F16_19HD,EM_H_KU_12,EM_H_KU_25,F16_37HD,EM_H_K_12
2.4175,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.42,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4225,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.425,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4275,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.43,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4325,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.435,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4375,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.44,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4425,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.445,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4475,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.45,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4525,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.455,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4575,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.46,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4625,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.465,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4675,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.47,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4725,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.475,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4775,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.48,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4825,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.485,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4875,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.49,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4925,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.495,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.4975,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.5,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.5025,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.505,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.5075,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.51,258.36356,259.28531,255.03453,255.26999,251.17683,255.60709,257.32001,256.60425
2.5125,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.515,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5175,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.52,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5225,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.525,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5275,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.53,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5325,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.535,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5375,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.54,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5425,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.545,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5475,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.55,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5525,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.555,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5575,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.56,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5625,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.565,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5675,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.57,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5725,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.575,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5775,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.58,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5825,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.585,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5875,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.59,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5925,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.595,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.5975,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.6,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.6025,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.605,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.6075,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.61,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.6125,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.615,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.6175,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.62,261.51306,264.48935,262.08395,255.26999,258.80295,261.6644,257.32001,261.2186
2.6225,261.51306,264.48935,262.08395,257.04999,258.80295,261.6644,258,261.2186
2.625,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6275,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.63,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6325,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.635,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6375,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.64,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6425,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.645,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6475,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.65,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6525,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.655,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6575,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.66,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6625,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.665,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6675,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.67,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6725,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.675,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6775,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.68,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6825,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.685,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6875,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.69,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6925,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.695,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.6975,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.7,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.7025,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.705,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.7075,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.71,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.7125,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.715,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.7175,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.72,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.7225,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.725,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.7275,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.73,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.7325,261.51306,264.48935,263.47815,257.04999,261.44409,261.6644,258,266.17444
2.735,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7375,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.74,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7425,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.745,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7475,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.75,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7525,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.755,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7575,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.76,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7625,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.765,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7675,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.77,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7725,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.775,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7775,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.78,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7825,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.785,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7875,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.79,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7925,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.795,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.7975,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8025,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.805,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8075,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.81,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8125,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.815,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8175,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.82,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8225,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.825,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8275,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.83,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8325,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.835,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8375,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.84,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8425,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.845,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.8475,258.17883,259.2785,262.04764,257.04999,261.99179,255.07587,258,259.8689
2.85,258.17883,259.2785,259.43109,257.04999,255.30875,255.07587,258,262.82788
2.8525,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.855,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.8575,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.86,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.8625,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.865,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.8675,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.87,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.8725,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.875,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.8775,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.88,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.8825,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.885,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.8875,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.89,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.8925,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.895,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.8975,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9025,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.905,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9075,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.91,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9125,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.915,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9175,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.92,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9225,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.925,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9275,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.93,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9325,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.935,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9375,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.94,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9425,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.945,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9475,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.95,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9525,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.955,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.9575,258.17883,259.2785,259.43109,257.54999,255.30875,255.07587,258.78,262.82788
2.96,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.9625,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.965,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.9675,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.97,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.9725,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.975,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.9775,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.98,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.9825,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.985,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.9875,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.99,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.9925,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.995,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
2.9975,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0025,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.005,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0075,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.01,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0125,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.015,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0175,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.02,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0225,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.025,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0275,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.03,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0325,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.035,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0375,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.04,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0425,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.045,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0475,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.05,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0525,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.055,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0575,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.06,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0625,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.065,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0675,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.07,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.0725,260.19363,260.15152,261.35464,257.54999,263.9631,256.65646,258.78,260.15964
3.075,260.19363,260.15152,266.87112,257.54999,265.10754,256.65646,258.78,267.7785
3.0775,260.19363,260.15152,266.87112,257.54999,265.10754,256.65646,258.78,267.7785
3.08,260.19363,260.15152,266.87112,257.54999,265.10754,256.65646,258.78,267.7785
3.0825,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.085,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.0875,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.09,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.0925,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.095,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.0975,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1025,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.105,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1075,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.11,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1125,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.115,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1175,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.12,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1225,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.125,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1275,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.13,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1325,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.135,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1375,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.14,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1425,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.145,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1475,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.15,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1525,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.155,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1575,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.16,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1625,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.165,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1675,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.17,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1725,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.175,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1775,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.18,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1825,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.185,260.19363,260.15152,266.87112,258.00998,265.10754,256.65646,259.41998,267.7785
3.1875,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.19,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.1925,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.195,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.1975,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2025,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.205,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2075,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.21,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2125,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.215,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
3.2175,265.24408,267.03772,267.5802,258.00998,263.76941,264.20288,259.41998,269.86728
